time,vibration,temperature,pressure,torque,current,rpm,anomaly_score,rul_prediction,failure_probability,health_index
176,0.35399266632427007,39.69233265959745,98.44652231168776,48.574781314536104,9.588740560937394,1497.9501936832062,0.1633860121565482,8189.622,0.0,0.8958371883098488
177,0.3135510488830403,39.764417592670185,98.36167876272802,50.83928150359023,10.173473628801043,1499.2511004479409,0.16349521443526538,8179.5776,0.0,0.8949747178957175
178,0.34384477435481475,40.58650176264801,99.71717526997931,48.66721910425482,9.851176802810242,1498.9193965146565,0.16397112149197024,8189.8877,0.0,0.8939478780868493
179,0.3781196955895702,40.40705573382378,99.42810912561691,50.86522862888328,10.087945642850107,1501.0292558468511,0.16410193834695325,8179.3286,0.0,0.8929891314511378
180,0.36727044274336956,39.08425757540706,101.65925960602614,49.41445949806523,9.768427785800114,1498.433784279998,0.16360397538356905,8174.1885,0.0,0.8943488229707801
181,0.3243403307489145,39.821224227304725,97.0017103397366,49.04554045287384,9.709669135418336,1496.7444695702243,0.16377734903065397,8166.4277,0.0,0.893393038010968
182,0.3847231575091152,39.73894577641865,101.84481445495324,49.6971169644936,9.689654350701305,1502.424973689258,0.16383646139031863,8159.4614,0.0,0.8928489340817836
183,0.3212260790799629,39.547500175558895,101.0164484288229,50.64630829484491,9.821570363194047,1502.3632544595746,0.16378167692005277,8163.9204,0.0,0.8932523340483911
184,0.3536645007382496,39.40214022530936,101.0001292849393,50.22993444238839,10.551897101093747,1504.480662832015,0.1642048441875501,8170.0137,0.0,0.8921840019423379
185,0.3005928256676102,40.31429273069859,101.39241532321634,50.16771521742683,9.88893321552003,1503.0855795851537,0.1639876775165904,8172.8,0.0,0.8930309343723033
186,0.3098146675054777,40.3961451225103,100.08295985510055,50.09657087870486,9.921233116969532,1496.4061201367103,0.16319319690146103,8167.869,0.0,0.8953654536067948
187,0.3489115588741481,40.03309438279303,99.97363449392186,48.789974091022245,10.30163341180111,1503.912224499812,0.1634765064923772,8174.2676,0.0,0.894767333488641
188,0.37368386619870475,40.451601197045676,100.47436618554185,50.23470371887689,9.570937760038685,1498.8814052339744,0.1638556555151103,8183.89,0.0,0.8940204221227499
189,0.31888327754560675,39.2397433509767,100.50258253676738,49.66346661224424,9.874439781520076,1499.7546505381692,0.16352472296824488,8180.586,0.0,0.894929691053446
190,0.36250291480152025,40.67789858849998,98.28575684862014,50.767336550973724,10.141134394326645,1505.3434173402184,0.16388590686237955,8188.1045,0.0,0.8941349255371867
191,0.3438388370564941,40.356126390046526,97.56457428181885,49.44937031675953,10.296651636381098,1495.161980211153,0.16374747716666563,8184.5723,0.0,0.8944066595589948
192,0.31285483581449514,40.653727162870965,100.2386857006796,50.21872739278037,10.01412056083047,1498.952699588031,0.16422034344158626,8179.832,0.0,0.8926295104508776
193,0.3532939580255572,39.90449786113884,100.32711980286726,49.87762449369342,9.8176205644104,1498.8038187473744,0.1635578869760279,8172.096,0.0,0.894393019160498
194,0.33201673311968427,39.90738276809941,98.92610763488373,49.95932030546795,9.992903032055844,1500.3398536575612,0.16412516201905636,8162.732,0.0,0.8920753006978769
195,0.3018435635790244,40.342717156353004,98.33154565755721,50.49097753663801,10.263129478202641,1504.318341697282,0.16358383178512356,8159.041,0.0,0.8936492428635177
196,0.36137649507229697,40.2832424017991,98.97494975813927,50.221398230056664,10.247966406269704,1499.1913359421524,0.163756377185737,8170.731,0.0,0.8936785848418906
197,0.33301186891440376,40.973068022868645,101.40626887390692,49.265801934689605,9.759676103512103,1490.3869440053102,0.16375100198352177,8181.531,0.0,0.8942415662097283
198,0.354634103344239,40.3703396111698,100.11663682486939,50.033474654646575,10.250853152623698,1497.2966728163167,0.1640578838403393,8197.911,0.0,0.8940710167625477
199,0.3670540852457742,39.320079592571716,99.17800519722081,48.59346731696135,10.173975908111734,1503.3495654111466,0.16390548150942497,8213.136,0.0,0.8953356043262493
200,0.3315978516060205,40.13042195062586,101.77545593610868,49.95689927983541,9.76664850938168,1504.9194686107812,0.16454750328791964,8211.995,0.0,0.89319020118488
201,0.3448262067906546,40.5247503411358,100.60586041053662,50.62517613901175,9.950544100384198,1495.1755784265515,0.16390109169294367,8190.435,0.0,0.8942032650505831
202,0.3211802436204182,38.91553993661141,99.11150868099176,51.032490016903125,10.433442232832792,1499.4975523952269,0.16356018135287903,8175.7925,0.0,0.8945722696096261
203,0.2999483515492795,39.23889056133431,100.87451312196931,50.82141609011662,9.783350618581393,1497.4105346085341,0.16368357560563276,8174.914,0.0,0.8941266272910559
204,0.2876252216946988,39.622508420359004,99.7888571976488,50.29926745991629,9.884211053073644,1501.14178090766,0.16382698776130317,8182.0693,0.0,0.8940216770312387
205,0.3361805252016131,40.98168151742162,98.54125377135398,49.01105593631495,10.030722157300305,1498.8020122690507,0.16317529177681234,8173.7397,0.0,0.8957202125185415
206,0.3292203353225342,39.75700209097366,98.57177442017388,49.4377344002909,9.693793797483538,1498.5913687338775,0.16324404820452482,8178.9946,0.0,0.8957620424785291
207,0.3525295008161049,40.64431155380107,100.18886330986719,50.59490421443321,9.786792103736504,1497.7606178058825,0.16333894154325493,8176.4697,0.0,0.895325934008379
208,0.27629413635371686,40.57413459772012,100.4590970586906,50.06330366927237,10.106669808279122,1501.7680527290147,0.16335919125298665,8172.5957,0.0,0.8950644017824498
209,0.31510399967904945,40.215579599433234,99.64056871096528,50.14074044096298,9.834346771226556,1505.3546064229415,0.16341662622968697,8184.509,0.0,0.8954793672587871
210,0.30437558106031565,40.30654207378401,101.01553836056793,49.535632178820165,9.632290255913675,1497.4981016575546,0.16387650748829447,8185.9355,0.0,0.8940559380924716
211,0.3152771009582544,40.182088163651486,99.55228741667709,50.56395722471055,10.240291031638709,1499.484871198577,0.1638146057316862,8195.419,0.0,0.8947362197866795
212,0.30233862069524853,39.86404642806512,101.4771090095177,48.78540508204125,10.140856284525722,1501.051799398329,0.1642537080961318,8207.982,0.0,0.8939429102935512
213,0.3368542026062244,39.6086774287503,100.29488371937944,49.98211995612853,9.508488511675711,1498.8349450131009,0.16352718581199827,8214.802,0.0,0.8966499485916655
214,0.3381309451035304,39.86497919308592,100.7245876564958,49.14913620090832,9.915864559871503,1502.9400101234337,0.16348046272509867,8219.532,0.0,0.8970407831512134
215,0.3385963479685882,40.04191819508826,99.79476044702528,51.62167973413378,9.98390038684557,1498.2830474055138,0.16397345258457932,8220.423,0.0,0.8954826273781883
216,0.3192662825163997,39.152198779535944,99.62351665197833,51.43347130745193,10.506081135695739,1503.1136079448636,0.16291803033222643,8244.798,0.0,0.9001459561555336
217,0.27945236889068514,40.62675723722117,99.51269679962928,49.10930151756566,10.220953766564886,1504.0021254419346,0.16240841794089003,8245.92,0.0,0.9018598523837805
218,0.3051464572925066,39.56570631980035,98.99233607118927,50.41476017781873,9.819680772422448,1502.0847931365308,0.1625305423422702,8252.219,0.0,0.9017808549535749
219,0.306229871070581,40.250130370393805,100.02838766489566,50.08511693710244,10.344865334687608,1502.2333116798704,0.16301344506167736,8260.922,0.0,0.9006500843725234
220,0.32021706164491837,39.47396283893112,100.36424349776901,50.529275594218966,10.074792914824874,1496.945729677138,0.1627562647493843,8265.183,0.0,0.9017016134549939
221,0.3402430450147088,39.94409775873394,97.95866613225466,50.16053371062544,9.93854136248273,1502.8408821148014,0.1628238510940871,8264.073,0.0,0.9014258005670863
222,0.3194481332728364,40.38669609075869,103.51004556915385,50.39860125431177,10.147473150286999,1501.5553802524414,0.16341432335727182,8266.1455,0.0,0.8996103053117652
223,0.32324191877535285,40.04780678028286,98.1972337726818,51.79965407112435,9.839917212772173,1504.1563766998672,0.16256599175101313,8267.549,0.0,0.9024399007058752
224,0.3516428349129181,40.240862211174104,102.9469765624489,49.33418587229056,10.029421204174513,1502.6771530585709,0.16266219832299905,8268.648,0.0,0.9021825675871338
225,0.3089485040543939,39.997754192789806,100.09489235220259,50.94752612677046,10.253104328674166,1502.3776738282877,0.1629326643425943,8270.799,0.0,0.9014116666523263
226,0.298027860642994,39.184572843976426,101.17099480532278,50.13505457495327,10.165049913785817,1500.7869714209467,0.1625689652690647,8270.216,0.0,0.9025649674005909
227,0.33663412018697836,39.50933849843698,99.7227789186989,49.24158466123467,10.334712108331466,1495.1830007285191,0.16283697498743724,8262.0625,0.0,0.901281556568945
228,0.2847491232436068,40.87940602862636,101.85336593157177,50.05440313341317,10.238005989476529,1503.8969386846784,0.1627191745497326,8273.489,0.0,0.9022418440419803
229,0.32163345479489464,40.65223230817051,99.00158491824828,50.25427040506287,9.943490045631531,1501.0812474950226,0.16247113635213226,8277.424,0.0,0.9032471631314618
230,0.27135762525333046,39.93527035611313,98.42791755281924,49.385743790448366,9.927710675034108,1494.313214808514,0.16259982425733835,8275.074,0.0,0.9027100091565876
231,0.31754763316209544,40.4629684604853,100.05118794888101,49.77305178630964,9.991070162293687,1498.9540039202418,0.16250163283812402,8289.724,0.0,0.9037692506011972
232,0.3078393121823485,39.36304631862943,98.25587769809954,49.140206794918356,10.179071081337908,1498.6799647664925,0.1627969035588113,8296.608,0.0,0.9031567911125162
233,0.3433856651071305,40.68065595262165,99.31866081651029,50.75406409238806,9.620437400950115,1499.566097668629,0.16342428271016704,8301.303,0.0,0.9013537196020447
234,0.30827010193767734,40.06464747514446,101.1586003550625,50.16501495342238,10.093655008362045,1502.7280374176785,0.16256594146871617,8296.536,0.0,0.9039042225158245
235,0.3403774439806774,40.253302801062354,100.07560194945762,48.50450756505598,10.198493456793452,1497.9821263638712,0.1628668893272504,8314.657,0.0,0.9038408569291827
236,0.30305592989425223,40.028357921528944,101.10922037049934,50.01315320854547,10.25853441624573,1499.6592421958576,0.16257031593459342,8314.312,0.0,0.9047878219229382
237,0.331933593697784,40.86172216626716,98.97433947631217,49.119220480368085,10.236811577591546,1498.5613803330243,0.16306469445260927,8331.784,0.0,0.9040627148295903
238,0.3251699199393843,39.86913768724467,100.64528395209611,51.239626075894954,9.806370670528246,1502.3074360558444,0.1630743240244659,8333.227,0.0,0.9041042372313302
239,0.2965844269946472,40.009652789109275,98.72924628304823,50.43429397372172,10.025023610903421,1497.0614180366479,0.16280543144891396,8335.694,0.0,0.9051033140517553
240,0.3043610452508306,39.59983989503406,101.0777895099527,50.09035684085003,10.036596671558913,1500.8043112583966,0.16306831256130724,8340.914,0.0,0.9045121102124463
241,0.27969320067517417,39.869696211483,101.02576543413117,49.26881515454842,9.840559850351562,1500.019507344063,0.16321896557438587,8368.139,0.0,0.9053973095498924
242,0.31062264758824365,39.42809568213924,99.10024646592503,50.01441642129809,9.580653842617275,1496.9564442676478,0.1632800417736704,8366.503,0.0,0.9051160833792563
243,0.30259231760568644,39.23273488719239,98.84706256044844,50.24508951297704,10.10422096467325,1496.0743823529494,0.16326111788584216,8364.966,0.0,0.9050999870567572
244,0.3105569508705709,39.5356845051906,98.29352293552284,49.2977526420875,10.002829452189074,1500.650165798604,0.16259673212491105,8361.22,0.0,0.9070712929599013
245,0.2871752522163897,39.437471569261916,99.65351082772384,47.68273534976357,10.128116113986003,1498.6322727419097,0.1629958810488455,8364.988,0.0,0.9059636451283097
246,0.3270881257287881,40.40225820132265,100.22808245949537,50.02328482710386,9.930851056861881,1504.203845840006,0.16384480974860685,8378.616,0.0,0.9038913520066808
247,0.28397826623879796,40.0398632974025,100.31507803247766,48.62138315367748,9.75675103391994,1499.4060809334114,0.16341975207115317,8378.849,0.0,0.9052853124465021
248,0.2848056853184778,40.23589484990192,100.11280847593581,50.25050798118035,9.793462313642797,1496.0163963932641,0.16399237524477808,8381.955,0.0,0.9035801340477287
249,0.282978812091602,40.58808032209922,96.85753786128254,49.60821325897925,9.882616310528872,1505.0793135558056,0.16405848788765026,8376.567,0.0,0.9030929870594779
250,0.3052613600253281,40.57834941657047,101.4554195375711,50.59461502597256,9.962138332539467,1499.066451426223,0.16403741256916107,8373.792,0.0,0.9030213617174934
251,0.30108263612685393,39.42419574802614,96.69297043864803,48.85776006947523,9.847102376537752,1505.892493346503,0.16361015326828793,8359.356,0.0,0.9036815958978339
252,0.2795968999624037,39.59580551880077,99.75829887362046,49.99565581540394,10.075428032759264,1500.0598422447547,0.1644608682462492,8345.115,0.0,0.9001958408719049
253,0.31495730776323977,40.08323941823359,101.14926826090536,49.65125370293556,9.763664421437456,1496.4130239052238,0.16456660844539675,8324.101,0.0,0.898790544041465
254,0.29658134753749044,39.63234376452846,97.96094958554447,50.736200524391556,10.0201714634064,1493.7926180919476,0.16436097551132792,8301.906,0.0,0.898338169301673
255,0.2588780673076036,40.003537459149946,99.56164666438833,48.626181552349564,9.985761215362317,1492.125507107479,0.16447642381965244,8303.611,0.0,0.898048900629162
256,0.26935922507432924,40.44657231740336,100.54213331663748,48.30738496849458,10.100757722777058,1503.055699588924,0.16519583781910066,8299.049,0.0,0.8954789418940963
257,0.30037513869467014,40.02168454846316,101.38336249443698,48.92846528035582,9.97006270343166,1499.3539664809448,0.1648411010650708,8284.649,0.0,0.8959052170275845
258,0.2843857391889071,40.24585725179457,100.7880661163488,49.88122483256901,10.038814149811529,1498.6477206491875,0.1640024763788377,8275.506,0.0,0.8981705001034478
259,0.2984460916697661,40.16030605684156,101.09753972332776,49.58112273214691,9.958763725962985,1497.3305503912784,0.1635791895997608,8269.346,0.0,0.8992358233853164
260,0.28013859627934723,40.64053045832404,97.22855889335948,50.47923172441485,10.120144733026878,1496.9063007444909,0.16326291421995134,8256.402,0.0,0.8996105480278976
261,0.26272987407063164,39.91535207978825,101.95592065238614,50.02335099421234,10.007513851117565,1506.5720435159656,0.16402189278320253,8257.357,0.0,0.897190670123726
262,0.2793981350869491,39.89691575591929,102.97188330008547,50.369184307993635,10.084347374377645,1501.312155696883,0.16347632971899542,8254.784,0.0,0.8988348226592683
263,0.2881759932392224,41.08418795736039,100.51415630317834,50.26561905516382,10.376694447823361,1500.809912427829,0.1633458471771436,8271.158,0.0,0.9000861840268279
264,0.31453927249500124,40.53984508744041,101.87950717817147,51.45667038188519,10.140247060253403,1505.6310153923425,0.163337397888206,8282.99,0.0,0.9007113161036291
265,0.28124500866458785,39.843191758392415,99.76770017188822,48.728531132472824,10.046358577168952,1501.378414616276,0.16289426860856446,8297.193,0.0,0.9028697329087683
266,0.28710466931288603,40.72819331084953,101.80110223450264,49.567045739931146,9.724705487079362,1499.184670228256,0.16347693081756687,8308.753,0.0,0.9015588267666459
267,0.3238844508482696,40.22924450472182,99.26925918339299,51.84798965627949,9.926325871030384,1499.7113236305988,0.16339678806642274,8309.278,0.0,0.9018459974263842
268,0.2778448370799826,39.79196181396083,99.11616933204111,49.73702858330304,10.065924890319327,1499.8465896453733,0.16291749172578565,8300.374,0.0,0.9029548778063674
